Date,Open,High,Low,Close,Volume,OpenInt
1980-01-21,0.7312,0.7387,0.7159,0.7159,3059762,0
1980-01-22,0.7159,0.7234,0.7084,0.7119,3594805,0
1980-01-23,0.7119,0.7464,0.7084,0.7464,21685885,0
1980-01-24,0.758,0.7694,0.758,0.7655,25665253,0
1980-01-25,0.7655,0.7885,0.758,0.7771,11051942,0
1980-01-28,0.7771,0.796,0.7733,0.796,11871227,0
1980-01-29,0.796,0.8077,0.7885,0.7885,10098904,0
1980-01-30,0.796,0.8267,0.796,0.8267,12907863,0
1980-01-31,0.8267,0.8421,0.8001,0.8038,8527221,0
1980-02-01,0.8038,0.8231,0.7922,0.8231,8360015,0
1980-02-04,0.8152,0.8152,0.8001,0.8001,2441124,0
1980-02-05,0.8001,0.8038,0.7922,0.8038,5927250,0
1980-02-06,0.8038,0.8115,0.7922,0.8038,7682853,0
1980-02-07,0.8038,0.8115,0.8038,0.8038,5927250,0
1980-02-08,0.8038,0.8345,0.796,0.8345,5333687,0
1980-02-11,0.8306,0.8306,0.8077,0.8077,4522772,0
1980-02-12,0.8077,0.8192,0.8077,0.8192,5107971,0
1980-02-13,0.8231,0.8421,0.8231,0.8345,9405026,0
1980-02-14,0.8345,0.8382,0.8115,0.8115,4581290,0
1980-02-15,0.8115,0.8267,0.8038,0.8267,7549095,0
1980-02-19,0.8231,0.8231,0.8152,0.8192,5693172,0
1980-02-20,0.8192,0.8345,0.8192,0.8345,3068129,0
1980-02-21,0.8345,0.8382,0.8115,0.8152,5032732,0
1980-02-22,0.8152,0.8192,0.7848,0.7885,9354859,0
1980-02-25,0.7885,0.796,0.7848,0.7848,6077732,0
1980-02-26,0.7848,0.7922,0.7848,0.7885,3736926,0
1980-02-27,0.7885,0.8001,0.7848,0.7848,1295802,0
1980-02-28,0.7848,0.7848,0.7655,0.7655,9388300,0
1980-02-29,0.7694,0.7848,0.7694,0.7848,4673249,0
1980-03-03,0.7848,0.7848,0.7655,0.7655,4882252,0
1980-03-04,0.7655,0.7733,0.758,0.7733,7707937,0
1980-03-05,0.7733,0.7808,0.7655,0.7694,5174851,0
1980-03-06,0.7694,0.7733,0.758,0.7617,7473855,0
1980-03-07,0.7617,0.7617,0.7502,0.7541,10316264,0
1980-03-10,0.7541,0.758,0.7464,0.7541,5893815,0
1980-03-11,0.7541,0.7617,0.7502,0.7617,12765746,0
1980-03-12,0.7617,0.7655,0.7464,0.7541,7055851,0
1980-03-13,0.7541,0.758,0.7387,0.7427,7615980,0
1980-03-14,0.7427,0.7502,0.7312,0.7427,10642306,0
1980-03-17,0.7427,0.7427,0.7119,0.7197,6378694,0
1980-03-18,0.7197,0.7427,0.7159,0.7387,7030776,0
1980-03-19,0.7387,0.7541,0.7387,0.7541,3502851,0
1980-03-20,0.7502,0.7502,0.7312,0.7312,6830136,0
1980-03-21,0.7312,0.7312,0.7197,0.7234,11219145,0
1980-03-24,0.7197,0.7197,0.7041,0.7041,5091248,0
1980-03-25,0.7041,0.7234,0.7041,0.7197,4807004,0
1980-03-26,0.7197,0.7312,0.7159,0.7159,5300252,0
1980-03-27,0.7119,0.7119,0.6774,0.7119,17296877,0
1980-03-28,0.7119,0.7312,0.7041,0.7234,7641054,0
1980-03-31,0.7349,0.7541,0.7349,0.7541,4154928,0
1980-04-01,0.7541,0.7541,0.7387,0.7464,10266102,0
1980-04-02,0.7464,0.758,0.7464,0.7464,5358770,0
1980-04-03,0.7464,0.7464,0.7234,0.7312,6019210,0
1980-04-07,0.7312,0.7312,0.7084,0.7197,3360730,0
1980-04-08,0.7197,0.7312,0.7005,0.7234,13961230,0
1980-04-09,0.7234,0.7312,0.7197,0.7312,8844894,0
1980-04-10,0.7234,0.7234,0.7197,0.7197,9363220,0
1980-04-11,0.7197,0.7234,0.7041,0.7041,4414091,0
1980-04-14,0.7005,0.7005,0.6774,0.6815,6378694,0
1980-04-15,0.6815,0.689,0.6774,0.6774,11887940,0
1980-04-16,0.6774,0.6815,0.6393,0.6393,17831915,0
1980-04-17,0.6393,0.6506,0.6241,0.6469,16260234,0
1980-04-18,0.6469,0.6546,0.6393,0.643,7197975,0
1980-04-21,0.643,0.643,0.6126,0.6201,7666138,0
1980-04-22,0.6201,0.6736,0.6201,0.6661,30497342,0
1980-04-23,0.6699,0.689,0.6699,0.6699,9313052,0
1980-04-24,0.6699,0.6967,0.6699,0.689,5576132,0
1980-04-25,0.689,0.689,0.6774,0.6851,6846858,0
1980-04-28,0.6967,0.7041,0.6967,0.6967,6821779,0
1980-04-29,0.6967,0.7005,0.6929,0.6929,4313769,0
1980-04-30,0.689,0.689,0.6815,0.689,3001250,0
1980-05-01,0.689,0.689,0.6774,0.6774,3837249,0
1980-05-02,0.6774,0.6815,0.6774,0.6815,3695129,0
1980-05-05,0.6851,0.7041,0.6851,0.7041,3711854,0
1980-05-06,0.7041,0.7084,0.6929,0.6967,6947170,0
1980-05-07,0.689,0.689,0.6815,0.689,5810215,0
1980-05-08,0.689,0.6929,0.6774,0.6815,6846858,0
1980-05-09,0.6815,0.6815,0.6699,0.6699,1621839,0
1980-05-12,0.6699,0.6774,0.6622,0.6736,4163289,0
1980-05-13,0.6736,0.6736,0.6699,0.6699,6738171,0
1980-05-14,0.6736,0.6774,0.6736,0.6736,11495022,0
1980-05-15,0.6736,0.6815,0.6736,0.6774,5124694,0
1980-05-16,0.6774,0.6774,0.6699,0.6736,4246889,0
1980-05-19,0.6774,0.6929,0.6774,0.6851,7223055,0
1980-05-20,0.6851,0.689,0.6815,0.6815,10374786,0
1980-05-21,0.6815,0.689,0.6815,0.689,8660981,0
1980-05-22,0.689,0.7005,0.6851,0.6967,14303987,0
1980-05-23,0.7119,0.7234,0.7119,0.7234,16435796,0
1980-05-27,0.7234,0.7387,0.7234,0.7273,9262903,0
1980-05-28,0.7273,0.7387,0.7234,0.7312,5225012,0
1980-05-29,0.7312,0.7387,0.7312,0.7312,6077732,0
1980-05-30,0.7312,0.7387,0.7234,0.7312,3803802,0
1980-06-02,0.7312,0.7427,0.7312,0.7387,4221810,0
1980-06-03,0.7387,0.7427,0.7312,0.7387,6169691,0
1980-06-04,0.7387,0.7617,0.7349,0.758,7064211,0
1980-06-05,0.758,0.7694,0.7464,0.7655,7891854,0
1980-06-06,0.7655,0.7771,0.7541,0.7733,10149058,0
1980-06-09,0.7733,0.7733,0.7655,0.7655,3686765,0
1980-06-10,0.7655,0.7733,0.7502,0.7502,7682853,0
1980-06-11,0.7502,0.7694,0.7502,0.7694,3135009,0
1980-06-12,0.7694,0.7885,0.7655,0.7733,13534869,0
1980-06-13,0.7733,0.7733,0.7655,0.7655,7808258,0
1980-06-16,0.7655,0.7655,0.758,0.7655,6378694,0
1980-06-17,0.7655,0.7771,0.7617,0.7617,5291892,0
1980-06-18,0.7617,0.7771,0.7502,0.7541,13651907,0
1980-06-19,0.7541,0.7541,0.7349,0.7387,4297051,0
1980-06-20,0.7387,0.7387,0.7234,0.7312,6821779,0
1980-06-23,0.7312,0.7387,0.7312,0.7349,5032732,0
1980-06-24,0.7349,0.7464,0.7234,0.7464,7682853,0
1980-06-25,0.7464,0.7655,0.7464,0.758,8151021,0
1980-06-26,0.758,0.7733,0.758,0.758,5434007,0
1980-06-27,0.758,0.758,0.7541,0.7541,2198685,0
1980-06-30,0.7541,0.7541,0.7464,0.7464,8242977,0
1980-07-01,0.7464,0.7541,0.7464,0.7541,3670046,0
1980-07-02,0.7541,0.7694,0.7541,0.7655,6403769,0
1980-07-03,0.7655,0.7771,0.7655,0.7771,10817865,0
1980-07-07,0.7808,0.7885,0.7808,0.7808,12448062,0
1980-07-08,0.7808,0.7885,0.7771,0.7848,9597300,0
1980-07-09,0.7848,0.8267,0.7848,0.8152,8752942,0
1980-07-10,0.8152,0.8192,0.8001,0.8001,5718248,0
1980-07-11,0.8001,0.8115,0.796,0.8038,7005695,0
1980-07-14,0.8115,0.846,0.8115,0.846,6621135,0
1980-07-15,0.846,0.8614,0.8421,0.8421,6044291,0
1980-07-16,0.8421,0.8496,0.8382,0.846,3904128,0
1980-07-17,0.846,0.8687,0.846,0.8687,6637859,0
1980-07-18,0.8687,0.8881,0.8652,0.8803,9446823,0
1980-07-21,0.8803,0.9036,0.8803,0.9036,8936858,0
1980-07-22,0.9036,0.911,0.8881,0.8957,5868731,0
1980-07-23,0.8881,0.8881,0.8652,0.8687,5902169,0
1980-07-24,0.8687,0.8765,0.8573,0.8687,4531132,0
1980-07-25,0.8687,0.8687,0.8573,0.8652,2625045,0
1980-07-28,0.8652,0.8803,0.8614,0.8765,2850763,0
1980-07-29,0.8765,0.8995,0.8765,0.8957,4480966,0
1980-07-30,0.8957,0.9148,0.8919,0.9072,4497691,0
1980-07-31,0.9072,0.911,0.8919,0.911,4405731,0
1980-08-01,0.911,0.9148,0.8957,0.9072,5434007,0
1980-08-04,0.8957,0.8957,0.8881,0.8919,4990927,0
1980-08-05,0.8919,0.9036,0.8881,0.8881,4079683,0
1980-08-06,0.8881,0.8919,0.8803,0.8919,2884205,0
1980-08-07,0.8919,0.8957,0.8803,0.8957,6846858,0
1980-08-08,0.9036,0.911,0.9036,0.9036,9513697,0
1980-08-11,0.9036,0.9415,0.8957,0.9379,9513697,0
1980-08-12,0.9339,0.9339,0.8842,0.8919,6387053,0
1980-08-13,0.8919,0.9072,0.8881,0.8957,8752942,0
1980-08-14,0.8957,0.9072,0.8842,0.9072,10700822,0
1980-08-15,0.9072,0.911,0.8957,0.9072,5718248,0
1980-08-18,0.9036,0.9036,0.8803,0.8842,6897010,0
1980-08-19,0.8842,0.8919,0.8765,0.8881,6044291,0
1980-08-20,0.8881,0.8881,0.8687,0.8881,10433301,0
1980-08-21,0.8881,0.8919,0.8728,0.8881,6286738,0
1980-08-22,0.8881,0.8957,0.8803,0.8803,8803098,0
1980-08-25,0.8803,0.8842,0.8765,0.8803,3920841,0
1980-08-26,0.8842,0.8957,0.8842,0.8842,3327285,0
1980-08-27,0.8842,0.8842,0.8614,0.8614,5133051,0
1980-08-28,0.8614,0.8652,0.8421,0.846,6127893,0
1980-08-29,0.846,0.8536,0.846,0.8536,5225012,0
1980-09-02,0.8536,0.8687,0.8536,0.8614,4497691,0
1980-09-03,0.8614,0.8687,0.8614,0.8652,6253296,0
1980-09-04,0.8652,0.8687,0.8421,0.846,18442201,0
1980-09-05,0.846,0.8536,0.8345,0.8421,8711143,0
1980-09-08,0.8421,0.8421,0.8001,0.8001,24912853,0
1980-09-09,0.8001,0.8267,0.8001,0.8267,12556747,0
1980-09-10,0.8267,0.8345,0.8192,0.8192,5107971,0
1980-09-11,0.8192,0.8345,0.8152,0.8192,5969045,0
1980-09-12,0.8231,0.8345,0.8231,0.8231,4230165,0
1980-09-15,0.8231,0.8345,0.8192,0.8345,5107971,0
1980-09-16,0.8345,0.846,0.8306,0.846,8936858,0
1980-09-17,0.8536,0.8765,0.8536,0.8765,19478846,0
1980-09-18,0.8765,0.8881,0.8652,0.8687,10525254,0
1980-09-19,0.8687,0.8803,0.8614,0.8765,11026861,0
1980-09-22,0.8765,0.911,0.8687,0.911,11102097,0
1980-09-23,0.911,0.9379,0.9036,0.9224,17865361,0
1980-09-24,0.9224,0.9415,0.9036,0.9339,7615980,0
1980-09-25,0.9339,0.9379,0.9072,0.9072,5918893,0
1980-09-26,0.8919,0.8919,0.8728,0.8803,9446823,0
1980-09-29,0.8803,0.8803,0.8728,0.8803,6345253,0
1980-09-30,0.8881,0.9036,0.8881,0.8957,8284778,0
1980-10-01,0.8957,0.911,0.8881,0.911,6428857,0
1980-10-02,0.911,0.9224,0.9072,0.9186,5760055,0
1980-10-03,0.9224,0.9493,0.9224,0.9415,5275173,0
1980-10-06,0.9415,0.9721,0.9339,0.9683,4857171,0
1980-10-07,0.9683,0.9683,0.9529,0.9569,6621135,0
1980-10-08,0.9607,0.9761,0.9607,0.9721,7967093,0
1980-10-09,0.9721,0.9761,0.9569,0.9569,5601203,0
1980-10-10,0.9569,0.9607,0.9493,0.9529,5241730,0
1980-10-13,0.9529,0.9683,0.9455,0.9683,3118291,0
1980-10-14,0.9683,0.9799,0.9647,0.9761,5342049,0
1980-10-15,0.9761,0.9761,0.9683,0.9761,3711854,0
1980-10-16,0.9761,0.9874,0.9493,0.9493,6194771,0
1980-10-17,0.9493,0.9493,0.9224,0.9301,2549807,0
1980-10-20,0.9339,0.9455,0.9339,0.9415,2441124,0
1980-10-21,0.9415,0.9493,0.9224,0.9339,3410883,0
1980-10-22,0.9339,0.9415,0.9224,0.9379,2374247,0
1980-10-23,0.9379,0.9379,0.9148,0.9186,2767161,0
1980-10-24,0.9186,0.9186,0.9072,0.911,4522772,0
1980-10-27,0.911,0.911,0.8842,0.8881,3461050,0
1980-10-28,0.8881,0.9072,0.8842,0.8995,5107971,0
1980-10-29,0.9036,0.9148,0.9036,0.9036,2992887,0
1980-10-30,0.9036,0.9036,0.8573,0.8614,8268055,0
1980-10-31,0.8614,0.8842,0.8614,0.8803,17606194,0
1980-11-03,0.8803,0.9148,0.8803,0.911,4873898,0
1980-11-05,0.9569,1.0029,0.9569,0.9569,23483296,0
1980-11-06,0.9569,0.9607,0.9379,0.9415,4439163,0
1980-11-07,0.9455,0.9647,0.9455,0.9569,5066170,0
1980-11-10,0.9569,0.9761,0.9529,0.9761,4255252,0
1980-11-11,0.9799,1.0029,0.9799,0.9953,3920841,0
1980-11-12,0.9953,1.0067,0.9913,1.0029,4664895,0
1980-11-13,1.0029,1.0142,0.9953,1.0106,5041089,0
1980-11-14,1.0106,1.0449,1.0029,1.0412,8543936,0
1980-11-17,1.0412,1.1215,1.0297,1.1176,4581290,0
1980-11-18,1.1176,1.1597,1.1099,1.1367,15399147,0
1980-11-19,1.1367,1.1597,1.1293,1.133,8360015,0
1980-11-20,1.133,1.1481,1.133,1.1407,9246182,0
1980-11-21,1.133,1.133,1.1063,1.114,6763249,0
1980-11-24,1.1063,1.1063,1.087,1.1023,7197975,0
1980-11-25,1.1023,1.114,1.0946,1.1023,8451976,0
1980-11-26,1.1023,1.114,1.087,1.1023,4338847,0
1980-11-28,1.1023,1.1023,1.0756,1.0756,4230165,0
1980-12-01,1.0756,1.0795,1.0603,1.0795,5776775,0
1980-12-02,1.0795,1.0946,1.068,1.0946,6947170,0
1980-12-03,1.0946,1.1023,1.0756,1.0946,4623086,0
1980-12-04,1.0946,1.1254,1.091,1.1063,3477766,0
1980-12-05,1.1063,1.114,1.0986,1.0986,3644968,0
1980-12-08,1.0986,1.1023,1.0718,1.0718,7841700,0
1980-12-09,1.0718,1.087,1.0489,1.0718,9237820,0
1980-12-10,1.0718,1.0795,1.0412,1.0449,4848813,0
1980-12-11,1.0449,1.0642,1.0297,1.0449,17806838,0
1980-12-12,1.0449,1.068,1.0449,1.0603,5450732,0
1980-12-15,1.068,1.0756,1.068,1.068,2014757,0
1980-12-16,1.068,1.091,1.068,1.091,5208289,0
1980-12-17,1.091,1.0986,1.0756,1.091,4547849,0
1980-12-18,1.091,1.1023,1.0833,1.087,2976162,0
1980-12-19,1.0756,1.0756,1.0528,1.0528,5994131,0
1980-12-22,1.0489,1.0489,1.0183,1.0412,6378694,0
1980-12-23,1.0412,1.0563,1.0333,1.0528,5333687,0
1980-12-24,1.0528,1.0603,1.0489,1.0563,3670046,0
1980-12-26,1.0563,1.0563,1.0528,1.0528,1437924,0
1980-12-29,1.0528,1.0603,1.0449,1.0449,2198685,0
1980-12-30,1.0449,1.0642,1.0449,1.0603,2859129,0
1980-12-31,1.0603,1.0718,1.0603,1.0718,3619887,0
1981-01-02,1.0718,1.0718,1.0528,1.0563,2700285,0
1981-01-05,1.0603,1.0718,1.0603,1.068,11194066,0
1981-01-06,1.068,1.0833,1.0563,1.0718,7875138,0
1981-01-07,1.0718,1.0756,1.0449,1.0563,6779975,0
1981-01-08,1.0563,1.0642,1.0219,1.0259,6152970,0
1981-01-09,1.0259,1.0412,1.0183,1.0333,4405731,0
1981-01-12,1.0183,1.0183,0.9988,0.9988,5810215,0
1981-01-13,0.9988,1.0067,0.9913,0.9988,10500181,0
1981-01-14,1.0029,1.0142,1.0029,1.0067,3578088,0
1981-01-15,1.0067,1.0067,0.9721,0.9761,2850763,0
1981-01-16,0.9761,0.9838,0.9569,0.9761,15348993,0
1981-01-19,0.9761,0.9874,0.9721,0.9761,11612062,0
1981-01-20,0.9761,0.9799,0.9569,0.9569,9655818,0
1981-01-21,0.9569,0.9569,0.9339,0.9493,4255252,0
1981-01-22,0.9493,0.9799,0.9379,0.9799,12331025,0
1981-01-23,0.9799,0.9799,0.9683,0.9683,7657777,0
1981-01-26,0.9683,0.9761,0.9569,0.9647,6219848,0
1981-01-27,0.9647,0.9799,0.9647,0.9799,7590892,0
1981-01-28,0.9799,0.9988,0.9799,0.9953,8527221,0
1981-01-29,0.9953,1.0067,0.9913,1.0067,5291892,0
1981-01-30,1.0067,1.0067,0.9838,0.9838,3293845,0
1981-02-02,0.9838,0.9838,0.9493,0.9647,5776775,0
1981-02-03,0.9683,0.9953,0.9683,0.9953,8761297,0
1981-02-04,1.0029,1.0219,1.0029,1.0142,6704738,0
1981-02-05,1.0142,1.0333,1.0106,1.0219,5241730,0
1981-02-06,1.0219,1.0603,1.0142,1.0528,7223055,0
1981-02-09,1.0528,1.087,1.0528,1.0603,20582359,0
1981-02-10,1.0603,1.0603,1.0412,1.0489,8401818,0
1981-02-11,1.0489,1.0528,1.0375,1.0375,5475804,0
1981-02-12,1.0375,1.0375,1.0219,1.0259,4389015,0
1981-02-13,1.0259,1.0297,1.0106,1.0142,7482215,0
1981-02-17,1.0142,1.0219,1.0029,1.0142,10006940,0
1981-02-18,1.0259,1.0563,1.0259,1.0563,7824979,0
1981-02-19,1.0528,1.0528,1.0183,1.0259,9154223,0
1981-02-20,1.0259,1.0375,1.0183,1.0219,10868024,0
1981-02-23,1.0297,1.0412,1.0297,1.0375,4288689,0
1981-02-24,1.0375,1.0489,1.0333,1.0333,5082887,0
1981-02-25,1.0333,1.0412,1.0029,1.0297,8895062,0
1981-02-26,1.0297,1.0449,1.0219,1.0333,7473855,0
1981-02-27,1.0333,1.0528,1.0259,1.0449,7682853,0
1981-03-02,1.0449,1.0528,1.0449,1.0449,5082887,0
1981-03-03,1.0449,1.0449,1.0219,1.0219,3661686,0
1981-03-04,1.0219,1.0297,1.0106,1.0142,13835825,0
1981-03-05,1.0142,1.0183,1.0067,1.0067,3736926,0
1981-03-06,1.0067,1.0106,0.9988,0.9988,7942013,0
1981-03-09,1.0029,1.0259,1.0029,1.0183,3686765,0
1981-03-10,1.0106,1.0106,0.9988,0.9988,7900211,0
1981-03-11,0.9988,1.0029,0.9874,0.9874,5107971,0
1981-03-12,0.9913,1.0142,0.9913,1.0106,4405731,0
1981-03-13,1.0106,1.0333,0.9988,1.0029,3569732,0
1981-03-16,1.0067,1.0449,1.0067,1.0412,7223055,0
1981-03-17,1.0412,1.0528,1.0333,1.0375,11210783,0
1981-03-18,1.0375,1.0528,1.0333,1.0449,6194771,0
1981-03-19,1.0449,1.0603,1.0449,1.0489,13024907,0
1981-03-20,1.0489,1.0642,1.0449,1.0449,6763249,0
1981-03-23,1.0528,1.087,1.0528,1.0833,6796693,0
1981-03-24,1.0833,1.091,1.0489,1.0489,9028822,0
1981-03-25,1.0489,1.0756,1.0449,1.0756,9271259,0
1981-03-26,1.0756,1.087,1.0718,1.0833,9221101,0
1981-03-27,1.0833,1.0986,1.0718,1.0795,8677697,0
1981-03-30,1.0795,1.1063,1.0795,1.0946,5868731,0
1981-03-31,1.1023,1.1215,1.1023,1.1063,5567780,0
1981-04-01,1.1063,1.114,1.0986,1.1023,5709890,0
1981-04-02,1.1023,1.1063,1.091,1.1063,2574886,0
1981-04-03,1.1063,1.114,1.0986,1.114,5241730,0
1981-04-06,1.114,1.133,1.1023,1.1254,4497691,0
1981-04-07,1.1254,1.1367,1.1215,1.1215,3686765,0
1981-04-08,1.1215,1.133,1.1176,1.1293,4246889,0
1981-04-09,1.1293,1.1481,1.1254,1.1481,6320177,0
1981-04-10,1.1481,1.1713,1.1407,1.1597,11219145,0
1981-04-13,1.1597,1.1829,1.1444,1.1675,10374786,0
1981-04-14,1.1675,1.1713,1.1293,1.1367,4205092,0
1981-04-15,1.1407,1.1597,1.1407,1.1597,4037888,0
1981-04-16,1.1597,1.1675,1.1481,1.156,2742086,0
1981-04-20,1.156,1.2057,1.156,1.198,6019210,0
1981-04-21,1.198,1.2096,1.1829,1.1942,6938816,0
1981-04-22,1.1942,1.2174,1.1904,1.2096,5250094,0
1981-04-23,1.2096,1.2516,1.2019,1.2286,9722701,0
1981-04-24,1.2286,1.2364,1.2096,1.2364,4405731,0
1981-04-27,1.2364,1.2364,1.225,1.225,3277132,0
1981-04-28,1.225,1.2286,1.1942,1.1942,5275173,0
1981-04-29,1.1942,1.1942,1.1713,1.1829,3745288,0
1981-04-30,1.1829,1.1942,1.1522,1.179,6061015,0
1981-05-01,1.179,1.1904,1.1675,1.1713,5107971,0
1981-05-04,1.1636,1.1636,1.1481,1.1597,5659735,0
1981-05-05,1.1597,1.1636,1.1481,1.1636,3828893,0
1981-05-06,1.1636,1.1829,1.1636,1.1713,3711854,0
1981-05-07,1.1713,1.175,1.1675,1.1713,2700285,0
1981-05-08,1.1713,1.1829,1.1713,1.175,5684814,0
1981-05-11,1.175,1.175,1.156,1.1597,2875845,0
1981-05-12,1.1597,1.1942,1.1597,1.1942,3452686,0
1981-05-13,1.1942,1.1942,1.175,1.1904,4163289,0
1981-05-14,1.1904,1.2057,1.1904,1.198,4414091,0
1981-05-15,1.198,1.2364,1.198,1.2364,11428143,0
1981-05-18,1.2364,1.2631,1.2326,1.2441,7707937,0
1981-05-19,1.2401,1.2401,1.1942,1.221,12765746,0
1981-05-20,1.221,1.2286,1.2134,1.221,8050699,0
1981-05-21,1.221,1.221,1.2057,1.2096,4205092,0
1981-05-22,1.2096,1.221,1.2019,1.2134,6913738,0
1981-05-26,1.2134,1.2286,1.2096,1.225,11286022,0
1981-05-27,1.225,1.2441,1.221,1.2401,8961944,0
1981-05-28,1.2401,1.2631,1.2364,1.2595,11352899,0
1981-05-29,1.267,1.2784,1.267,1.267,5250094,0
1981-06-01,1.267,1.2899,1.267,1.2746,5943975,0
1981-06-02,1.2746,1.2746,1.2364,1.2364,4062970,0
1981-06-03,1.2364,1.2441,1.2364,1.2441,4648175,0
1981-06-04,1.2441,1.2556,1.2364,1.2364,2090006,0
1981-06-05,1.2364,1.2556,1.2326,1.2516,3318928,0
1981-06-08,1.2516,1.2631,1.2516,1.2516,5626292,0
1981-06-09,1.2516,1.2631,1.2516,1.2595,6796693,0
1981-06-10,1.2595,1.2631,1.2286,1.2286,7841700,0
1981-06-11,1.2286,1.2556,1.2286,1.2516,9797945,0
1981-06-12,1.2479,1.2479,1.2286,1.2326,3569732,0
1981-06-15,1.2326,1.2479,1.2286,1.2364,3302211,0
1981-06-16,1.221,1.221,1.1713,1.1866,6311815,0
1981-06-17,1.1866,1.1904,1.1675,1.1829,3360730,0
1981-06-18,1.1829,1.1866,1.156,1.156,6127893,0
1981-06-19,1.156,1.1597,1.1407,1.1481,4731768,0
1981-06-22,1.1481,1.156,1.1367,1.1481,2926003,0
1981-06-23,1.156,1.1675,1.156,1.1636,9655818,0
1981-06-24,1.1636,1.1675,1.156,1.1597,2039847,0
1981-06-25,1.1597,1.1713,1.1597,1.1675,2825691,0
1981-06-26,1.1675,1.175,1.1675,1.1713,2365888,0
1981-06-29,1.1713,1.175,1.1675,1.1675,4313769,0
1981-06-30,1.1675,1.1675,1.1367,1.1367,5760055,0
1981-07-01,1.1367,1.1444,1.1215,1.1254,6897010,0
1981-07-02,1.1176,1.1176,1.1023,1.1023,9655818,0
1981-07-06,1.1023,1.1023,1.091,1.091,4221810,0
1981-07-07,1.091,1.1063,1.091,1.0986,6587692,0
1981-07-08,1.0986,1.1063,1.0833,1.087,5459095,0
1981-07-09,1.087,1.0986,1.087,1.087,3762005,0
1981-07-10,1.087,1.0946,1.0756,1.0756,3369092,0
1981-07-13,1.0756,1.0756,1.0528,1.0603,11235860,0
1981-07-14,1.0603,1.0603,1.0412,1.0489,7574177,0
1981-07-15,1.0528,1.068,1.0528,1.0603,5734971,0
1981-07-16,1.0603,1.0833,1.0603,1.0718,7156176,0
1981-07-17,1.0756,1.1023,1.0756,1.1023,7540738,0
1981-07-20,1.1023,1.1023,1.0718,1.0833,2081645,0
1981-07-21,1.0833,1.087,1.0412,1.0603,4363926,0
1981-07-22,1.0603,1.0795,1.0528,1.0603,6909551,0
1981-07-23,1.0603,1.068,1.0449,1.0449,11227496,0
1981-07-24,1.0528,1.068,1.0528,1.0603,7248136,0
1981-07-27,1.0718,1.1023,1.0718,1.0946,7641054,0
1981-07-28,1.0946,1.1023,1.0833,1.0986,8765478,0
1981-07-29,1.1023,1.114,1.1023,1.1023,3945930,0
1981-07-30,1.1023,1.1176,1.087,1.114,4978393,0
1981-07-31,1.114,1.1481,1.1099,1.1407,8907604,0
1981-08-03,1.1407,1.1713,1.1407,1.1713,6708916,0
1981-08-04,1.1713,1.1713,1.156,1.1636,4844627,0
1981-08-05,1.1636,1.1829,1.1636,1.179,5413110,0
1981-08-06,1.179,1.1829,1.1675,1.1713,4460068,0
1981-08-07,1.1713,1.1713,1.1597,1.1675,3226968,0
1981-08-10,1.1675,1.179,1.156,1.1713,1600945,0
1981-08-11,1.175,1.1942,1.175,1.1866,2202867,0
1981-08-12,1.1866,1.1942,1.179,1.179,3231150,0
1981-08-13,1.179,1.1866,1.156,1.156,2207047,0
1981-08-14,1.156,1.156,1.1254,1.1293,3005428,0
1981-08-17,1.1254,1.1254,1.1023,1.1176,1588403,0
1981-08-18,1.1176,1.1293,1.087,1.0946,8339118,0
1981-08-19,1.0946,1.0986,1.0756,1.091,4890609,0
1981-08-20,1.091,1.1063,1.0833,1.091,2219580,0
1981-08-21,1.091,1.1023,1.0795,1.087,10220123,0
1981-08-24,1.0795,1.0795,1.0449,1.0449,6407959,0
1981-08-25,1.0449,1.0642,1.0375,1.0603,5592845,0
1981-08-26,1.0603,1.0642,1.0449,1.0528,3828893,0
1981-08-27,1.0528,1.0642,1.0449,1.0603,3389987,0
1981-08-28,1.0642,1.0795,1.0642,1.0718,3540468,0
1981-08-31,1.0718,1.091,1.0375,1.0412,4539490,0
1981-09-01,1.0412,1.0489,1.0297,1.0449,4016987,0
1981-09-02,1.0449,1.0718,1.0412,1.0528,2846584,0
1981-09-03,1.0528,1.0603,1.0333,1.0333,5112155,0
1981-09-04,1.0333,1.0412,1.0183,1.0219,6988974,0
1981-09-08,1.0219,1.0219,0.9988,1.0029,4422450,0
1981-09-09,1.0029,1.0259,0.9988,1.0067,4025350,0
1981-09-10,1.0142,1.0333,1.0142,1.0219,3461050,0
1981-09-11,1.0259,1.0489,1.0259,1.0489,6052652,0
1981-09-14,1.0412,1.0412,1.0219,1.0219,5592845,0
1981-09-15,1.0219,1.0412,1.0183,1.0183,4598010,0
1981-09-16,1.0183,1.0219,1.0029,1.0142,4756851,0
1981-09-17,1.0142,1.0183,0.9838,0.9838,6876118,0
1981-09-18,0.9838,1.0029,0.9799,0.9913,3753652,0
1981-09-21,0.9913,1.0183,0.9799,1.0029,9823020,0
1981-09-22,1.0029,1.0067,0.9838,0.9838,11286022,0
1981-09-23,0.9838,0.9838,0.9647,0.9761,8079958,0
1981-09-24,0.9761,0.9913,0.9647,0.9647,7277394,0
1981-09-25,0.9607,0.9607,0.9379,0.9415,8138476,0
1981-09-28,0.9415,0.9799,0.9186,0.9761,10705003,0
1981-09-29,0.9953,1.0333,0.9953,1.0029,9070620,0
1981-09-30,1.0029,1.0183,0.9913,1.0029,3561369,0
